Date,Close,Open,High,Low,Returns,Amplitude,Week,Year,Month,Weekday,Day,Pre_1_Week_Mean,Pre_2_Week_Mean,Pre_4_Week_Mean,Next_1_Week_Mean,Next_2_Week_Mean,Next_4_Week_Mean,Close_MA5,Close_MA10,Close_MA50,Close_MA100,Close_EMA12,Close_EMA26,Close_MACD_12-26,Next_1_Week_Mean_Diff,Next_2_Week_Mean_Diff,Next_4_Week_Mean_Diff,Next_1_Week_Mean_Returns,Next_2_Week_Mean_Returns,Next_4_Week_Mean_Returns,Next_1_Week_Mean_Diff_Label,Next_2_Week_Mean_Diff_Label,Next_4_Week_Mean_Diff_Label,Next_1_Week_Mean_Diff_Label2,Next_2_Week_Mean_Diff_Label2,Next_4_Week_Mean_Diff_Label2,Next_1_Week_Mean_Returns_Label,Next_2_Week_Mean_Returns_Label,Next_4_Week_Mean_Returns_Label,Next_1_Week_Mean_Returns_Label2,Next_2_Week_Mean_Returns_Label2,Next_4_Week_Mean_Returns_Label2,Close_1_Week_Mean,is_First_or_Last_1_WeekDay,Close_1_Week_Mean_Diff,Close_1_Week_Mean_Returns,Close_1_Week_Mean_Diff_Label2,Close_1_Week_Mean_Diff_Label3,Week//2,Close_2_Week_Mean,is_First_or_Last_2_WeekDay,Close_2_Week_Mean_Diff,Close_2_Week_Mean_Returns,Close_2_Week_Mean_Diff_Label2,Close_2_Week_Mean_Diff_Label3,Close_1_Month_Mean,is_First_or_Last_1_MonthDay,Close_1_Month_Mean_Diff,Close_1_Month_Mean_Returns,Close_1_Month_Mean_Returns_Label2,Close_1_Month_Mean_Diff_Label2,Close_1_Month_Mean_Diff_Label3
2016-11-08,2887,2836,2933,2786,0.055190058479532164,1.32,45,2016,11,1,8,2653.0,2598.0,2499.55,2974.2,2904.8,2978.85,2710.4,2637.4,2433.92,2402.62,2632.982519452569,2532.1890252072035,100.79349424536531,321.1999999999998,306.8000000000002,479.2999999999997,0.12107048624199013,0.11809083910700546,0.1917545158128462,2,2,2,1,1,1,2,2,2,1,1,1,2892.0,0,0.0,0.0,1,1,22,2758.4,0,0.0,0.0,1,1,2887.3636363636365,0,0.0,0.0,1,1,1
2016-11-09,2827,3015,3030,2815,-0.020782819535850365,5.27,45,2016,11,2,9,2710.4,2637.4,2530.25,2986.8,2888.7,2994.55,2752.0,2662.9,2439.18,2409.97,2662.831362613712,2554.026875191855,108.80448742185672,276.4000000000001,251.29999999999973,464.3000000000002,0.10197756788665882,0.09528323348752549,0.1834996541843692,2,2,2,1,1,1,2,2,2,1,1,1,2892.0,0,0.0,0.0,1,1,22,2758.4,0,0.0,0.0,1,1,2887.3636363636365,0,0.0,0.0,1,1,1
2016-11-10,3010,2987,3119,2937,0.06473293243721259,1.5,45,2016,11,3,10,2752.0,2662.9,2554.6,2981.6,2895.7,3014.35,2831.0,2710.4,2448.4,2418.37,2716.2419222116027,2587.802662214681,128.43925999692192,229.5999999999999,232.79999999999973,459.75,0.0834302325581395,0.08742348567351373,0.17996946684412432,2,2,2,1,1,1,2,2,2,1,1,1,2892.0,0,0.0,0.0,1,1,22,2758.4,0,0.0,0.0,1,1,2887.3636363636365,0,0.0,0.0,1,1,1
2016-11-11,3000,3126,3148,2960,-0.0033222591362126247,3.48,45,2016,11,4,11,2831.0,2710.4,2586.95,2943.4,2889.7,3033.4,2892.0,2758.4,2456.42,2427.75,2759.897011102126,2618.335798346927,141.561212755199,112.40000000000009,179.29999999999973,446.4500000000003,0.03970328505828333,0.0661525974025973,0.17257774599431774,2,2,2,1,1,1,2,2,2,1,1,1,2892.0,1,0.0,0.0,1,1,22,2758.4,1,0.0,0.0,1,1,2887.3636363636365,0,0.0,0.0,1,1,1
2016-11-14,3147,2945,3220,2897,0.049,-3.22,46,2016,11,0,14,2892.0,2758.4,2619.3,2908.2,2891.3,3053.5,2974.2,2813.6,2467.36,2438.4,2819.451317086414,2657.496109580488,161.95520750592596,16.199999999999818,132.9000000000001,434.1999999999998,0.005601659751037281,0.0481801044083527,0.16576948039552544,2,2,2,1,1,1,1,2,2,1,1,1,2908.2,-1,16.199999999999818,0.005601659751037281,1,2,23,2891.3,-1,132.9000000000001,0.0481801044083527,1,2,2887.3636363636365,0,0.0,0.0,1,1,1
2016-11-15,2950,2858,2996,2858,-0.06259930092151256,-6.02,46,2016,11,1,15,2974.2,2813.6,2657.1,2835.4,2901.8,3064.55,2986.8,2848.6,2475.06,2447.21,2839.53572984235,2679.163064426378,160.37266541597228,-138.79999999999973,88.20000000000027,407.4500000000003,-0.04666801156613534,0.03134773955075358,0.15334387113770662,0,2,2,0,1,1,0,1,2,0,1,1,2908.2,0,0.0,0.0,1,1,23,2891.3,0,0.0,0.0,1,1,2887.3636363636365,0,0.0,0.0,1,1,1
2016-11-16,2801,2816,2839,2714,-0.05050847457627119,-3.89,46,2016,11,2,16,2986.8,2848.6,2683.1,2790.6,2937.4,3089.85,2981.6,2866.8,2481.24,2454.5,2833.6071560204505,2688.188022617017,145.41913340343353,-196.20000000000027,88.80000000000018,406.75,-0.06568903173965457,0.031173207891595937,0.15159703328239724,0,2,2,0,1,1,0,1,2,0,1,1,2908.2,0,0.0,0.0,1,1,23,2891.3,0,0.0,0.0,1,1,2887.3636363636365,0,0.0,0.0,1,1,1
2016-11-17,2819,2814,2841,2738,0.006426276329882185,0.9,46,2016,11,3,17,2981.6,2866.8,2700.6,2809.8,2963.5,3124.25,2943.4,2887.2,2487.92,2462.16,2831.359901248073,2697.87779871946,133.48210252861327,-171.79999999999973,96.69999999999982,423.6500000000001,-0.05762006976120195,0.03373098925631359,0.1568725468414427,0,2,2,0,1,1,0,1,2,0,1,1,2908.2,0,0.0,0.0,1,1,23,2891.3,0,0.0,0.0,1,1,2887.3636363636365,0,0.0,0.0,1,1,1
2016-11-18,2824,2772,2845,2750,0.0017736786094359701,-0.47,46,2016,11,4,18,2943.4,2887.2,2719.65,2836.0,2981.6,3151.7,2908.2,2900.1,2495.8,2469.6,2830.227608748369,2707.2201839994996,123.00742474886965,-107.40000000000009,94.40000000000009,432.0499999999997,-0.036488414758442646,0.032696037683568886,0.15886235361167786,0,2,2,0,1,1,0,1,2,0,1,1,2908.2,1,0.0,0.0,1,1,23,2891.3,0,0.0,0.0,1,1,2887.3636363636365,0,0.0,0.0,1,1,1
2016-11-21,2783,2714,2790,2660,-0.01451841359773371,-2.48,47,2016,11,0,21,2908.2,2900.1,2736.25,2874.4,3018.8,3179.5,2835.4,2904.8,2503.78,2475.95,2822.9618227870815,2712.8335037032402,110.12831908384123,-33.79999999999973,118.70000000000027,443.25,-0.011622309332232903,0.04092962311644435,0.16199177706715395,0,2,2,0,1,1,1,2,2,0,1,1,2874.4,-1,-33.79999999999973,-0.011622309332232903,0,0,23,2891.3,0,0.0,0.0,1,1,2887.3636363636365,0,0.0,0.0,1,1,1
2016-11-22,2726,2900,2900,2708,-0.020481494789795184,5.99,47,2016,11,1,22,2835.4,2904.8,2751.4,2968.2,3052.9,3204.35,2790.6,2888.7,2510.3,2481.68,2808.0446192813765,2713.808799725223,94.23581955615373,132.79999999999973,148.0999999999999,452.9499999999998,0.04683642519573948,0.050984577251445846,0.16462528167478369,2,2,2,1,1,1,2,2,2,1,1,1,2874.4,0,0.0,0.0,1,1,23,2891.3,0,0.0,0.0,1,1,2887.3636363636365,0,0.0,0.0,1,1,1
2016-11-23,2897,2954,2966,2860,0.06272927366104182,4.53,47,2016,11,2,23,2790.6,2888.7,2763.05,3084.2,3100.4,3226.1,2809.8,2895.7,2519.94,2489.4,2821.7300624688573,2727.378518264095,94.35154420476238,293.5999999999999,211.70000000000027,463.0499999999997,0.10521034902888265,0.07328556097898718,0.16758654385552188,2,2,2,1,1,1,2,2,2,1,1,1,2874.4,0,0.0,0.0,1,1,23,2891.3,0,0.0,0.0,1,1,2887.3636363636365,0,0.0,0.0,1,1,1
2016-11-24,2950,2951,3012,2882,0.018294787711425613,1.27,47,2016,11,3,24,2809.8,2895.7,2779.3,3117.2,3133.0,3239.65,2836.0,2889.7,2530.22,2496.22,2841.46389901211,2743.8689983926806,97.59490061942915,307.39999999999964,237.30000000000018,460.3499999999999,0.1094028044700689,0.08194909693683745,0.16563523189292265,2,2,2,1,1,1,2,2,2,1,1,1,2874.4,0,0.0,0.0,1,1,23,2891.3,0,0.0,0.0,1,1,2887.3636363636365,0,0.0,0.0,1,1,1
2016-11-25,3016,3238,3238,2902,0.022372881355932205,9.84,47,2016,11,4,25,2836.0,2889.7,2800.05,3127.2,3177.1,3250.8,2874.4,2891.3,2542.06,2503.74,2868.315606856401,2764.0268503635934,104.28875649280735,291.1999999999998,287.4000000000001,450.75,0.10267983074753168,0.09945669100598682,0.16097926822735306,2,2,2,1,1,1,2,2,2,1,1,1,2874.4,1,0.0,0.0,1,1,23,2891.3,1,0.0,0.0,1,1,2887.3636363636365,0,0.0,0.0,1,1,1
2016-11-28,3252,3332,3378,3182,0.07824933687002653,6.08,48,2016,11,0,28,2874.4,2891.3,2824.85,3163.2,3215.7,3250.6,2968.2,2901.8,2560.42,2513.89,2927.3439750323396,2800.17300959592,127.17096543641946,288.7999999999997,324.39999999999964,425.75,0.10047314222098515,0.1121986649603983,0.1507159672194984,2,2,2,1,1,1,2,2,2,1,1,1,3163.2,-1,288.7999999999997,0.10047314222098515,1,2,24,3215.7,-1,324.39999999999964,0.1121986649603983,1,2,2887.3636363636365,0,0.0,0.0,1,1,1
2016-11-29,3306,3062,3348,3060,0.016605166051660517,-6.67,48,2016,11,1,29,2968.2,2901.8,2857.7,3137.6,3227.3,3236.55,3084.2,2937.4,2579.84,2523.54,2985.5987481042876,2837.6416755517776,147.95707255251,169.4000000000001,325.5,378.85000000000036,0.05707162590121963,0.11217175546212695,0.13257164852853706,2,2,2,1,1,1,2,2,2,1,1,1,3163.2,0,0.0,0.0,1,1,24,3215.7,0,0.0,0.0,1,1,2887.3636363636365,0,0.0,0.0,1,1,1
2016-11-30,3062,3000,3085,3000,-0.07380520266182698,-7.01,48,2016,11,2,30,3084.2,2937.4,2893.0,3116.6,3242.3,3217.85,3117.2,2963.5,2594.22,2530.67,2997.3527868574743,2854.2608106960906,143.09197616138363,32.40000000000009,304.9000000000001,324.8499999999999,0.010505155307697326,0.10379927827330294,0.11228828206014514,2,2,2,1,1,1,1,2,2,1,1,1,3163.2,0,0.0,0.0,1,1,24,3215.7,0,0.0,0.0,1,1,2887.3636363636365,1,0.0,0.0,1,1,1
2016-12-01,3000,3187,3218,2965,-0.020248203788373612,4.84,48,2016,12,3,1,3117.2,2963.5,2915.15,3148.8,3285.0,3215.25,3127.2,2981.6,2608.7,2536.37,2997.7600504178627,2865.056306200084,132.70374421777888,31.600000000000364,321.5,300.0999999999999,0.010137302707558183,0.10848658680614139,0.10294495995060285,2,2,2,1,1,1,1,2,2,1,1,1,3163.2,0,0.0,0.0,1,1,24,3215.7,0,0.0,0.0,1,1,3192.9545454545455,-1,305.590909090909,0.10583734769056387,1,1,2
2016-12-02,3196,3126,3229,3011,0.06533333333333333,1.26,48,2016,12,4,2,3127.2,2981.6,2934.4,3227.0,3321.8,3214.85,3163.2,3018.8,2627.62,2544.4,3028.25850419973,2889.5706538889667,138.68785031076322,99.80000000000018,340.2000000000003,280.4499999999998,0.031913532872857565,0.11409981218137923,0.09557320065430747,2,2,2,1,1,1,2,2,2,1,1,1,3163.2,1,0.0,0.0,1,1,24,3215.7,0,0.0,0.0,1,1,3192.9545454545455,0,0.0,0.0,1,1,1
2016-12-05,3124,3204,3233,3060,-0.02252816020025031,2.33,49,2016,12,0,5,3163.2,3018.8,2959.45,3268.2,3340.2,3202.45,3137.6,3052.9,2646.1,2551.94,3042.9879650920793,2906.9357906379323,136.052174454147,105.0,321.39999999999964,243.0,0.033194233687405164,0.10646614548827336,0.08210985149267601,2,2,2,1,1,1,2,2,2,1,1,1,3268.2,-1,105.0,0.033194233687405164,1,2,24,3215.7,0,0.0,0.0,1,1,3192.9545454545455,0,0.0,0.0,1,1,1
2016-12-06,3201,3217,3262,3178,0.02464788732394366,2.22,49,2016,12,1,6,3137.6,3052.9,2978.85,3317.0,3355.8,3190.7,3116.6,3100.4,2665.38,2560.08,3067.297508924067,2928.7183246647523,138.57918425931484,179.4000000000001,302.9000000000001,211.8499999999999,0.057177460479347304,0.09921713780340008,0.07111804891149266,2,2,2,1,1,1,2,2,2,1,1,1,3268.2,0,0.0,0.0,1,1,24,3215.7,0,0.0,0.0,1,1,3192.9545454545455,0,0.0,0.0,1,1,1
2016-12-07,3223,3382,3428,3216,0.006872852233676976,5.1,49,2016,12,2,7,3116.6,3100.4,2994.55,3368.0,3351.8,3173.65,3148.8,3133.0,2684.56,2567.67,3091.2517383203644,2950.516967282178,140.7347710381864,251.4000000000001,251.4000000000001,179.0999999999999,0.0806648270551242,0.08108631144368471,0.059808652385166354,2,2,2,1,1,1,2,2,2,1,1,1,3268.2,0,0.0,0.0,1,1,24,3215.7,0,0.0,0.0,1,1,3192.9545454545455,0,0.0,0.0,1,1,1
2016-12-08,3391,3394,3418,3291,0.052125349053676696,1.71,49,2016,12,3,8,3148.8,3133.0,3014.35,3421.2,3346.3,3159.0,3227.0,3177.1,2707.3,2577.23,3137.3668555018467,2983.1453400760906,154.22151542575602,272.39999999999964,213.30000000000018,144.6500000000001,0.0865091463414633,0.0680817108203001,0.047987128236601624,2,2,2,1,1,1,2,2,1,1,1,1,3268.2,0,0.0,0.0,1,1,24,3215.7,0,0.0,0.0,1,1,3192.9545454545455,0,0.0,0.0,1,1,1
2016-12-09,3402,3345,3413,3213,0.0032438808611029196,-0.54,49,2016,12,4,9,3227.0,3177.1,3033.4,3416.6,3324.5,3136.45,3268.2,3215.7,2729.64,2585.85,3178.079646963101,3014.171611181566,163.9080357815351,189.5999999999999,147.4000000000001,103.04999999999973,0.05875426092345829,0.046394510717320855,0.033971780839981446,2,2,2,1,1,1,2,2,1,1,1,1,3268.2,1,0.0,0.0,1,1,24,3215.7,1,0.0,0.0,1,1,3192.9545454545455,0,0.0,0.0,1,1,1
2016-12-12,3368,3444,3557,3302,-0.009994121105232217,3.58,50,2016,12,0,12,3268.2,3215.7,3053.5,3412.2,3285.5,3112.1,3317.0,3227.3,2750.78,2594.3,3207.298162814932,3040.381121464413,166.91704135051896,144.0,69.80000000000018,58.59999999999991,0.04406095098219204,0.02170600491339372,0.019191092189290947,2,2,2,1,1,1,2,1,1,1,1,1,3412.2,-1,144.0,0.04406095098219204,1,2,25,3285.5,-1,69.80000000000018,0.02170600491339372,1,2,3192.9545454545455,0,0.0,0.0,1,1,1
2016-12-13,3456,3505,3506,3413,0.026128266033254157,2.01,50,2016,12,1,13,3317.0,3227.3,3064.55,3394.6,3245.8,3096.1,3368.0,3242.3,2773.52,2603.71,3245.559983920327,3071.1677050596413,174.39227886068556,77.59999999999991,18.5,31.549999999999727,0.023394633705155234,0.0057323459238372634,0.010295149369401617,2,2,2,1,1,1,1,1,1,1,1,1,3412.2,0,0.0,0.0,1,1,25,3285.5,0,0.0,0.0,1,1,3192.9545454545455,0,0.0,0.0,1,1,1
2016-12-14,3489,3375,3497,3331,0.009548611111111112,-2.63,50,2016,12,2,14,3368.0,3242.3,3089.85,3335.6,3193.4,3082.15,3421.2,3285.0,2797.94,2613.32,3283.0122940864303,3102.118245425594,180.89404866083623,-32.40000000000009,-48.90000000000009,-7.699999999999818,-0.009619952494061784,-0.015081886315270052,-0.0024920303574606593,0,0,0,0,0,0,1,1,1,0,0,0,3412.2,0,0.0,0.0,1,1,25,3285.5,0,0.0,0.0,1,1,3192.9545454545455,0,0.0,0.0,1,1,1
2016-12-15,3368,3413,3441,3304,-0.03468042419031241,0.03,50,2016,12,3,15,3421.2,3285.0,3124.25,3271.4,3145.5,3066.65,3416.6,3321.8,2819.52,2623.46,3296.0873257654407,3121.8131902088835,174.2741355565572,-149.79999999999973,-139.5,-57.59999999999991,-0.04378580614988885,-0.04246575342465753,-0.018436424741938035,0,0,0,0,0,0,0,0,1,0,0,0,3412.2,0,0.0,0.0,1,1,25,3285.5,0,0.0,0.0,1,1,3192.9545454545455,0,0.0,0.0,1,1,1
2016-12-16,3380,3293,3409,3292,0.0035629453681710215,-2.23,50,2016,12,4,16,3416.6,3321.8,3151.7,3232.4,3107.9,3058.85,3412.2,3340.2,2841.72,2634.22,3308.996967955373,3140.9381390822996,168.05882887307325,-184.19999999999982,-213.9000000000001,-92.84999999999991,-0.053913247087748,-0.06439279908483354,-0.029460291271377326,0,0,0,0,0,0,0,0,1,0,0,0,3412.2,1,0.0,0.0,1,1,25,3285.5,0,0.0,0.0,1,1,3192.9545454545455,0,0.0,0.0,1,1,1
2016-12-19,3280,3171,3309,3167,-0.029585798816568046,-5.71,51,2016,12,0,19,3412.2,3340.2,3179.5,3158.8,3064.7,3049.35,3394.6,3355.8,2862.52,2643.93,3304.5358959622386,3151.239017668796,153.29687829344266,-253.39999999999964,-275.5,-130.1500000000001,-0.0742629388664204,-0.08248009101251423,-0.04093410913665674,0,0,0,0,0,0,0,0,1,0,0,0,3158.8,-1,-253.39999999999964,-0.0742629388664204,0,0,25,3285.5,0,0.0,0.0,1,1,3192.9545454545455,0,0.0,0.0,1,1,1
2016-12-20,3161,3162,3193,3118,-0.036280487804878046,-2.77,51,2016,12,1,20,3394.6,3355.8,3204.35,3097.0,3025.6,3053.85,3335.6,3351.8,2880.28,2651.64,3282.4534504295866,3151.9620533970333,130.49139703255332,-297.5999999999999,-330.2000000000003,-150.5,-0.0876686502091557,-0.098396805530723,-0.04696740368561487,0,0,0,0,0,0,0,0,0,0,0,0,3158.8,0,0.0,0.0,1,1,25,3285.5,0,0.0,0.0,1,1,3192.9545454545455,0,0.0,0.0,1,1,1
2016-12-21,3168,3169,3205,3093,0.002214489085732363,0.38,51,2016,12,2,21,3335.6,3351.8,3226.1,3051.2,2995.5,3060.4,3271.4,3346.3,2896.84,2660.21,3264.8452272865734,3153.150049441698,111.69517784487562,-284.4000000000001,-356.3000000000002,-165.69999999999982,-0.08526202182515892,-0.10630109195059376,-0.051362326028331365,0,0,0,0,0,0,0,0,0,0,0,0,3158.8,0,0.0,0.0,1,1,25,3285.5,0,0.0,0.0,1,1,3192.9545454545455,0,0.0,0.0,1,1,1
2016-12-22,3173,3026,3186,3024,0.0015782828282828283,-4.18,51,2016,12,3,22,3271.4,3346.3,3239.65,3019.6,2971.7,3066.0,3232.4,3324.5,2913.04,2668.44,3250.715192319408,3154.62041614972,96.09477616968798,-251.80000000000018,-374.60000000000036,-173.6500000000001,-0.0769701045423978,-0.11194453575590961,-0.053601469294522586,0,0,0,0,0,0,0,0,0,0,0,0,3158.8,0,0.0,0.0,1,1,25,3285.5,0,0.0,0.0,1,1,3192.9545454545455,0,0.0,0.0,1,1,1
2016-12-23,3012,2984,3068,2966,-0.05074062401512764,-4.05,51,2016,12,4,23,3232.4,3324.5,3250.8,2983.4,2948.4,3069.95,3158.8,3285.5,2926.22,2674.79,3213.989778116422,3144.05594087937,69.93383723705165,-249.0,-376.0999999999999,-180.85000000000036,-0.07703254547704491,-0.11312979395397801,-0.05563245970222725,0,0,0,0,0,0,0,0,0,0,0,0,3158.8,1,0.0,0.0,1,1,25,3285.5,1,0.0,0.0,1,1,3192.9545454545455,0,0.0,0.0,1,1,1
2016-12-26,2971,2922,3018,2846,-0.013612217795484728,-2.99,52,2016,12,0,26,3158.8,3285.5,3250.6,2970.6,2938.7,3078.9,3097.0,3245.8,2937.82,2680.29,3176.6067353292797,3131.236982295713,45.36975303356667,-188.20000000000027,-346.8000000000002,-171.69999999999982,-0.05957958718500705,-0.10555471008978852,-0.052821017658278416,0,0,0,0,0,0,0,0,0,0,0,0,2970.6,-1,-188.20000000000027,-0.05957958718500705,0,0,26,2970.6,-1,-314.9000000000001,-0.0958453812205144,0,0,3192.9545454545455,0,0.0,0.0,1,1,1
2016-12-27,2932,3006,3007,2872,-0.013126893301918546,2.7,52,2016,12,1,27,3097.0,3245.8,3236.55,2954.2,2946.4,3089.25,3051.2,3193.4,2947.86,2684.86,3138.9749298940055,3116.4786873108455,22.496242583159983,-142.80000000000018,-299.4000000000001,-147.30000000000018,-0.04610913787536331,-0.09224228233409332,-0.04551142420169631,0,0,0,0,0,0,0,0,0,0,0,0,2970.6,0,0.0,0.0,1,1,26,2970.6,0,0.0,0.0,1,1,3192.9545454545455,0,0.0,0.0,1,1,1
2016-12-28,3010,2989,3072,2966,0.02660300136425648,1.98,52,2016,12,2,28,3051.2,3193.4,3217.85,2939.8,2970.9,3107.65,3019.6,3145.5,2959.04,2690.76,3119.1326329872354,3108.5913771396717,10.541255847563662,-111.39999999999964,-222.5,-110.19999999999982,-0.03651022548505494,-0.06967495459384981,-0.034246468915580225,0,0,0,0,0,0,0,0,1,0,0,0,2970.6,0,0.0,0.0,1,1,26,2970.6,0,0.0,0.0,1,1,3192.9545454545455,0,0.0,0.0,1,1,1
2016-12-29,2992,2952,2995,2911,-0.005980066445182724,-2.09,52,2016,12,3,29,3019.6,3145.5,3215.25,2923.8,2987.8,3121.75,2983.4,3107.9,2970.12,2695.68,3099.5737663738146,3099.954978833029,-0.3812124592145665,-95.79999999999973,-157.69999999999982,-93.5,-0.03172605643131532,-0.050135113654426904,-0.029080164839437057,0,0,0,0,0,0,0,0,1,0,0,0,2970.6,0,0.0,0.0,1,1,26,2970.6,0,0.0,0.0,1,1,3192.9545454545455,0,0.0,0.0,1,1,1
2016-12-30,2948,2867,2970,2866,-0.014705882352941176,-2.85,52,2016,12,4,30,2983.4,3107.9,3214.85,2913.4,3009.8,3139.6,2970.6,3064.7,2979.24,2699.99,3076.2547253932275,3088.699054475027,-12.444329081799424,-70.0,-98.09999999999991,-75.25,-0.02346316283435007,-0.03156472215965762,-0.023407001881891848,0,0,0,0,0,0,0,0,1,0,0,0,2970.6,1,0.0,0.0,1,1,26,2970.6,1,0.0,0.0,1,1,3192.9545454545455,1,0.0,0.0,1,1,1
2017-01-03,2889,2851,2998,2839,-0.020013568521031207,-2.06,1,2017,1,1,3,2970.6,3064.7,3202.45,2906.8,3034.0,3147.7,2954.2,3025.6,2987.42,2703.93,3047.446306101962,3073.9065319213214,-26.460225819359493,-63.79999999999973,-30.699999999999818,-54.75,-0.021477142664781436,-0.010017293699220093,-0.0170962856562944,0,0,0,0,0,0,1,1,1,0,0,0,2904.75,-1,-65.84999999999991,-0.022167238941627924,0,0,0,2904.75,-1,-65.84999999999991,-0.022167238941627924,0,0,3138.6111111111113,-1,-54.34343434343418,-0.01701979579408573,0,0,0
2017-01-04,2860,2930,2957,2827,-0.010038075458636206,0.55,1,2017,1,2,4,2954.2,3025.6,3190.7,2938.6,3082.1,3157.75,2939.8,2995.5,2994.76,2707.92,3018.6084128555062,3058.0616036308534,-39.45319077534714,-15.599999999999909,56.5,-32.94999999999982,-0.005280617426037476,0.018673982020095188,-0.010326887516845776,0,2,0,0,1,0,1,1,1,0,1,0,2904.75,0,0.0,0.0,1,1,0,2904.75,0,0.0,0.0,1,1,3138.6111111111113,0,0.0,0.0,1,1,1
2017-01-05,2930,2941,2998,2913,0.024475524475524476,1.69,1,2017,1,3,5,2939.8,2995.5,3173.65,3002.0,3125.3,3172.8,2923.8,2971.7,3001.92,2711.84,3004.9763493392743,3048.575558917457,-43.59920957818258,62.19999999999982,129.80000000000018,-0.849999999999909,0.021157901898088242,0.04333166416291109,-0.0002678304160824001,2,2,1,1,1,0,1,2,1,1,1,0,2904.75,0,0.0,0.0,1,1,0,2904.75,0,0.0,0.0,1,1,3138.6111111111113,0,0.0,0.0,1,1,1
2017-01-06,2940,2912,2988,2900,0.0034129692832764505,-1.39,1,2017,1,4,6,2923.8,2971.7,3159.0,3051.8,3160.3,3188.7,2913.4,2948.4,3010.02,2715.17,2994.9799879024627,3040.532924923571,-45.55293702110839,128.0,188.60000000000036,29.699999999999818,0.0437786442301115,0.06346535652993249,0.009401709401709344,2,2,2,1,1,1,2,2,1,1,1,1,2904.75,1,0.0,0.0,1,1,0,2904.75,1,0.0,0.0,1,1,3138.6111111111113,0,0.0,0.0,1,1,1
2017-01-09,2915,3048,3049,2893,-0.008503401360544218,3.57,2,2017,1,0,9,2913.4,2948.4,3136.45,3106.2,3191.5,3201.6,2906.8,2938.7,3017.92,2718.52,2982.675374379007,3031.2341897440474,-48.55881536504057,192.79999999999973,243.0999999999999,65.15000000000009,0.06617697535525494,0.08245149911816575,0.020771891788487012,2,2,2,1,1,1,2,2,1,1,1,1,3106.2,-1,201.44999999999982,0.06935192357345721,1,2,1,3191.5,-1,286.75,0.09871761769515448,1,2,3138.6111111111113,0,0.0,0.0,1,1,1
2017-01-10,3048,3167,3167,3028,0.04562607204116638,6.99,2,2017,1,1,10,2906.8,2938.7,3112.1,3161.2,3219.1,3223.4,2938.6,2946.4,3026.98,2723.13,2992.7253167822364,3032.4761016148586,-39.75078483262223,254.39999999999964,280.4000000000001,111.30000000000018,0.08751892115040581,0.0954163405587505,0.03576363227402724,2,2,2,1,1,1,2,2,1,1,1,1,3106.2,0,0.0,0.0,1,1,1,3191.5,0,0.0,0.0,1,1,3138.6111111111113,0,0.0,0.0,1,1,1
2017-01-11,3177,3182,3202,3135,0.04232283464566929,2.81,2,2017,1,2,11,2938.6,2946.4,3096.1,3225.6,3232.1,3243.45,3002.0,2970.9,3038.52,2729.1,3021.075268046508,3043.1815755693137,-22.106307522805764,287.0,285.6999999999998,147.3499999999999,0.09766555502620296,0.09696578875916366,0.04759213203707888,2,2,2,1,1,1,2,2,1,1,1,1,3106.2,0,0.0,0.0,1,1,1,3191.5,0,0.0,0.0,1,1,3138.6111111111113,0,0.0,0.0,1,1,1
2017-01-12,3179,3207,3260,3158,0.0006295247088448222,1.07,2,2017,1,3,12,3002.0,2970.9,3082.15,3248.6,3244.4,3256.7,3051.8,2987.8,3049.72,2735.28,3045.3713806547375,3053.2421996012167,-7.870818946479176,246.5999999999999,273.5,174.54999999999973,0.08214523650899397,0.09205964522535258,0.05663254546339397,2,2,2,1,1,1,2,2,2,1,1,1,3106.2,0,0.0,0.0,1,1,1,3191.5,0,0.0,0.0,1,1,3138.6111111111113,0,0.0,0.0,1,1,1
2017-01-13,3212,3194,3247,3167,0.010380622837370242,-0.56,2,2017,1,4,13,3051.8,2987.8,3066.65,3268.8,3255.7,3266.25,3106.2,3009.8,3061.66,2741.69,3071.0065528617006,3065.0020366677936,6.004516193906966,217.0,267.89999999999964,199.5999999999999,0.07110557703650304,0.089664636187161,0.06508731025712093,2,2,2,1,1,1,2,2,2,1,1,1,3106.2,1,0.0,0.0,1,1,1,3191.5,0,0.0,0.0,1,1,3138.6111111111113,0,0.0,0.0,1,1,1
2017-01-16,3190,3375,3418,3173,-0.00684931506849315,5.24,3,2017,1,0,16,3106.2,3009.8,3058.85,3276.8,3269.4,3275.35,3161.2,3034.0,3071.56,2747.19,3089.3132370368235,3074.261145062772,15.052091974051564,170.60000000000036,259.5999999999999,216.5,0.05492241323804017,0.08625157817795198,0.07077823364990111,2,2,2,1,1,1,2,2,2,1,1,1,3276.8,-1,170.60000000000036,0.05492241323804017,1,2,1,3191.5,0,0.0,0.0,1,1,3138.6111111111113,0,0.0,0.0,1,1,1
2017-01-17,3370,3284,3402,3240,0.05642633228840126,-1.02,3,2017,1,1,17,3161.2,3034.0,3049.35,3277.0,3261.4,3289.9,3225.6,3082.1,3084.24,2755.58,3132.4958159542352,3096.1677269099737,36.32808904426156,115.80000000000018,227.4000000000001,240.55000000000018,0.036631658863722695,0.074950560316414,0.07888566415793535,2,2,2,1,1,1,2,2,2,1,1,1,3276.8,0,0.0,0.0,1,1,1,3191.5,0,0.0,0.0,1,1,3138.6111111111113,0,0.0,0.0,1,1,1
